ID,SumFormula,CellVolume,FormulaUnitsPerCell,FormulaWeight,Temperature,Pressure,Density,Year,NumElements,NumVanadium
60191,C0.88 V1,578.84,32,61.5097,293.0,0.101325,5.65,1970,2,1.0
60484,O1 Ti0.95 V0.05,72.62,4,64.051,293.0,0.101325,5.86,1969,3,0.05
60485,O1 Ti0.92 V0.08,71.73,4,64.1422,293.0,0.101325,5.94,1969,3,0.08
60486,O1 V1,67.07,4,66.939,293.0,0.101325,6.63,1969,2,1.0
60487,O1 Ti0.05 V0.95,68.47,4,66.78699999999999,293.0,0.101325,6.48,1969,3,0.95
60488,O1 Ti0.08 V0.92,69.12,4,66.6958,293.0,0.101325,6.41,1969,3,0.92
78603,C1 Cu2 Hg0.57 O9.6 Sr4 V0.43,240.78,1,779.4219,293.0,0.101325,5.38,1995,6,0.43
93843,H2 Cd1 O18 Se3 V4,710.14,2,843.038,173.0,0.101325,3.94,2001,5,4.0
644994,Na1 S2 V1,203.81,3,138.058,293.0,0.101325,3.37,1974,3,1.0
644993,Na1 S2 V1,65.55,1,138.058,293.0,0.101325,3.5,1974,3,1.0
86666,H6 N1 O6 P1 V1,281.46,2,197.959,298.0,0.101325,2.34,1998,5,1.0
59961,O5 V2,159.69,2,181.875,293.0,0.101325,3.78,2004,2,2.0
59960,O5 V2,159.69,2,181.875,293.0,0.101325,3.78,2004,2,2.0
60511,H1 V2,250.26,8,102.88799999999999,293.0,0.101325,5.46,1985,2,2.0
60512,D1 V2,59.7,2,103.896,293.0,0.101325,5.78,1985,2,2.0
59963,Li3.25 O13 V6,458.08,2,536.1788,295.0,0.101325,3.89,2004,3,6.0
59962,Li3 O13 V6,463.12,2,534.444,295.0,0.101325,3.83,2004,3,6.0
86682,Fe2 Mo0.84 O13.42 V3.16,570.51,2,567.9666,150.0,0.101325,3.31,1998,4,3.16
93883,Fe1 La1 O6 Sr1 V1,474.92,4,429.314,293.0,0.101325,6.0,2001,5,1.0
93882,Ca1 Fe1 La1 O6 V1,462.97,4,381.774,293.0,0.101325,5.48,2001,5,1.0
17191,O4 Tm1 V1,314.99,4,283.866,293.0,0.101325,5.99,2020,3,1.0
17192,O4 Tm1 V1,279.14,4,283.866,295.0,0.101325,6.75,2020,3,1.0
243662,V1,27.77,2,50.94,293.0,0.101325,6.09,2016,1,1.0
93889,O8 P2 Pb1 V1,612.93,4,448.06199999999995,294.0,0.101325,4.86,2001,4,1.0
59989,Cu0.63 O5 V2,532.32,6,221.9115,293.0,0.101325,4.15,2005,3,2.0
61068,S4.36 Se3.64 Tl0.82 V5,509.88,2,849.4968,295.0,0.101325,5.53,1986,4,5.0
61079,H12 N3 S4 V1,950.46,4,233.313,293.0,0.101325,1.63,1985,4,1.0
61085,F4 O1 Rb2 V1,525.34,4,313.879,293.0,0.101325,3.97,1985,4,1.0
78716,Ba0.5 S8 V5,472.01,2,579.882,293.0,0.101325,4.08,1995,3,5.0
427993,H4 Co7 O19 V4,736.11,2,924.283,293.0,0.101325,4.17,2015,4,4.0
262111,Al1.82 Be2.82 K0.01 Mg0.2 Na0.03 O18 Si6 V0.16,680.24,2,545.1085,293.0,0.101325,2.66,2011,8,0.16
78724,Ba2 Cu2.88 O6.94 V0.12 Y0.9,172.53,1,654.8644,293.0,0.101325,6.3,1995,5,0.12
262112,Al2.14 Be1.06 Fe0.1 K0.03 Mg1.76 Na0.08 O18 Si5.8 V0.14,739.66,2,576.6851,293.0,0.101325,2.59,2011,9,0.14
78725,Ba2 Cu2.82 O6.79 V0.189 Y0.85,172.78,1,647.7211,293.0,0.101325,6.23,1995,5,0.189
86775,Li2 O5 Si1 V1,180.42,2,172.899,293.0,0.101325,3.18,1998,4,1.0
86776,Ge0.5 Li2 O5 Si0.5 V1,186.15,2,195.15099999999998,293.0,0.101325,3.48,1998,5,1.0
86777,Ge1 Li2 O5 V1,190.08,2,217.403,293.0,0.101325,3.8,1998,4,1.0
183797,Ca1 Cu2.3 Fe0.7 O12 V4,389.83,2,621.0880000000001,293.0,0.101325,5.29,2011,5,4.0
86787,K1 Nb0.5 O5 P1 V0.5,897.8,8,221.99,293.0,0.101325,3.28,1998,5,0.5
645127,Nb1 Ni1 V1,168.96,4,202.56,293.0,0.101325,7.96,1961,3,1.0
428836,Co0.73 La1 O2.97 V0.27,234.26,4,243.1997,300.0,0.101325,6.9,2015,4,0.27
86793,Ba1 Se2.981 V1,248.08,2,423.6598,293.0,0.101325,5.67,1998,3,1.0
86794,Ba1 S1 Se2 V1,237.04,2,378.264,293.0,0.101325,5.3,1998,4,1.0
170028,C2 H10 O10 V1,877.77,4,245.032,293.0,0.101325,1.85,2000,4,1.0
86795,Ba1 S2 Se1 V1,227.96,2,331.36800000000005,293.0,0.101325,4.83,1998,4,1.0
86796,Ba1 S2.955 V1,218.91,2,283.0291,293.0,0.101325,4.29,1998,3,1.0
86797,Ba1 Se2.986 V1,496.22,4,424.0546,293.0,0.101325,5.68,1998,3,1.0
86798,Ba0.939 K0.061 Se2.851 V1,496.33,4,407.4023,293.0,0.101325,5.45,1998,4,1.0
86799,Ba0.92 K0.08 Se2.902 V1,496.09,4,409.5627,293.0,0.101325,5.48,1998,4,1.0
86800,Ba0.829 K0.171 Se2.907 V1,495.82,4,401.0177,293.0,0.101325,5.37,1998,4,1.0
86801,Ba0.531 K0.469 Se2.352 V1,495.75,4,327.9194,293.0,0.101325,4.39,1998,4,1.0
183820,Ca1 Co1 Cu2 O12 V4,389.26,2,621.8580000000001,293.0,0.101325,5.31,2011,5,4.0
183819,Cu3 O12 Tm0.838 V4,386.27,2,727.9613,293.0,0.101325,6.26,2011,4,4.0
183826,H6 K1 O9 Se1 V1,403.34,2,319.039,293.0,0.101325,2.63,2011,5,1.0
183825,H2 K1 O7 Se1 V1,602.29,4,283.009,293.0,0.101325,3.12,2011,5,1.0
86819,Cr1.71 S4 V1.1,223.24,2,273.21,293.0,0.101325,4.06,1998,3,1.1
86820,Cr1.46 S4 V1.44,222.59,2,277.5296,293.0,0.101325,4.14,1998,3,1.44
86821,Cr0.99 S4 V1.8,219.27,2,271.428,293.0,0.101325,4.11,1998,3,1.8
86822,Cr0.19 S4 V2.49,215.67,2,264.9766,293.0,0.101325,4.08,1998,3,2.49
86824,H1 O5 P1 V1,337.53,4,162.91299999999998,293.0,0.101325,3.21,1998,4,1.0
183845,O19 Rb4 S4 V2,945.42,2,875.997,293.0,0.101325,3.08,2011,4,2.0
183844,K4 O19 S4 V2,881.77,2,690.5169999999999,293.0,0.101325,2.6,2011,4,2.0
183842,Cu3 O12 Sm0.78 V4,388.35,2,703.671,293.0,0.101325,6.02,2011,4,4.0
94014,H6 O10 V3,441.83,2,318.858,293.0,0.101325,2.4,2001,3,3.0
160464,H6 Cu1 O11 V2 Zn2,226.01,1,478.207,293.0,0.101325,3.51,2008,5,2.0
160465,H6 Cu1.5 O11 V2 Zn1.5,227.44,1,477.29699999999997,293.0,0.101325,3.48,2008,5,2.0
61088,Br2 N3 S2 V1,323.73,2,316.889,298.0,0.101325,3.25,1985,4,1.0
645178,Nb1 P1 V1,180.66,4,174.82,293.0,0.101325,6.43,1988,3,1.0
645179,Nb3 P2 V3,486.1,4,493.49,293.0,0.101325,6.74,1988,3,3.0
94034,H5.86 O10.93 V2 Zn3,229.85,1,478.76599999999996,293.0,0.101325,3.46,2001,4,2.0
262178,C2 H6 O7 S2 V1,828.9,4,257.131,153.0,0.101325,2.06,2011,5,1.0
183877,F1 Li2 O4 P1 V1,374.53,4,178.78400000000002,293.0,0.101325,3.17,2011,5,1.0
183878,F1 O4 P1 V1,318.99,4,164.90599999999998,293.0,0.101325,3.43,2011,4,1.0
16279,Cs1 O5 V2,540.32,4,314.785,293.0,0.101325,3.87,1971,3,2.0
183876,F1 Li1 O4 P1 V1,174.31,2,171.845,293.0,0.101325,3.27,2011,5,1.0
291933,Fe2 Sn1 V1,211.6,4,281.33,293.0,0.101325,8.83,1983,3,1.0
195604,H2 O10 S2 Tl2 V1,478.6,2,685.814,293.0,0.101325,4.76,2014,5,1.0
612451,Au1 V3,116.21,2,349.79,293.0,0.101325,10.0,1956,2,3.0
94072,O5.96 Pb2.667 V1.333,161.61,1,715.8328,293.0,0.101325,7.36,2001,3,1.3330000000000002
628842,Cu3 S2 Se2 V1,164.57,1,463.63800000000003,295.0,0.101325,4.68,1961,4,1.0
612456,Au1 V3,116.21,2,349.79,293.0,0.101325,10.0,1975,2,3.0
16303,Li1 S2 V1,60.74,1,122.007,293.0,0.101325,3.34,1971,3,1.0
612459,Au1 V3,116.21,2,349.79,293.0,0.101325,10.0,1960,2,3.0
612458,Au1 V1,63.33,2,247.91,293.0,0.101325,13.0,1960,2,1.0
612460,Au4 V1,163.02,2,838.82,293.0,0.101325,17.09,1960,2,1.0
262208,Ba1 O8 Se1 V2,673.16,4,446.17199999999997,296.0,0.101325,4.4,2012,4,2.0
130055,Ba1 Fe0.789 Na1.632 O8 V2,764.52,4,448.7973,293.0,0.101325,3.9,2018,5,2.0
130002,Ba2 Na2 O8 V2,218.66,1,550.5319999999999,293.0,0.101325,4.18,2018,4,2.0
61173,H4 O9 Rb4 V2,306.06,1,591.783,298.0,0.101325,3.21,1985,4,2.0
61174,H2 Na4 O8 V2,412.41,2,323.848,298.0,0.101325,2.61,1985,4,2.0
170110,H7 N1 O6.5 P1 V1,540.14,4,206.9665,293.0,0.101325,2.55,2000,5,1.0
130001,Ag1 Ba1 Fe1 O8 V2,186.27,1,530.932,293.0,0.101325,4.73,2018,5,2.0
16378,H6 O8 S1 V1,631.99,4,217.044,293.0,0.101325,2.28,1980,4,1.0
628907,Cu3 S4 Ta0.5 V0.5,162.32,1,434.851,293.0,0.101325,4.45,1980,4,0.5
160599,Lu2 O7 V2,980.03,8,563.813,293.0,0.101325,7.64,2008,3,2.0
78824,Ce1 Sb2.916 V0.91,496.26,4,541.4984,293.0,0.101325,7.25,1995,3,0.91
628946,Cu1 S4 V2,219.64,2,293.686,293.0,0.101325,4.44,1968,3,2.0
628947,Cu3 S4 V1,156.59,1,369.846,293.0,0.101325,3.92,1963,3,1.0
628945,Cu3 S4 V1,156.68,1,369.846,295.0,0.101325,3.92,1961,3,1.0
16445,O5 V3,327.6,4,232.815,293.0,0.101325,4.72,1980,2,3.0
56899,Na1 O11 V6,367.62,2,504.619,293.0,0.101325,4.56,1987,3,6.0
628949,Cu1 S4 V2,938.03,8,293.686,293.0,0.101325,4.16,1986,3,2.0
645338,Nb3 S6 V1,345.93,2,522.054,293.0,0.101325,5.01,1971,3,1.0
628955,Cu3 S4 V1,156.85,1,369.846,293.0,0.101325,3.92,1980,3,1.0
645339,Nb4 S8 V1,462.23,2,679.092,293.0,0.101325,4.88,1971,3,1.0
628953,Cu1 S4 V2,942.35,8,293.686,293.0,0.101325,4.14,1956,3,2.0
17391,H3 Na1 O8.5 P2 V1,654.41,4,274.8855,298.0,0.101325,2.79,2020,5,1.0
17390,H2 Na1 O8 P2 V1,628.84,4,265.878,298.0,0.101325,2.81,2020,5,1.0
70118,Bi1 O4 V1,322.63,4,323.916,293.0,0.101325,6.67,1986,3,1.0
195619,Co1 K2 O7 V2,398.62,2,351.00300000000004,300.0,0.101325,2.92,2015,4,2.0
87042,Ce0.7 Cu2.75 O8.77 Sr2 V0.25 Y1.3,414.14,2,716.7092,293.0,0.101325,5.75,1998,6,0.25
87043,Ce0.7 Cu2.75 O8.72 Sr2 V0.25 Y1.3,416.02,2,715.9093,293.0,0.101325,5.72,1998,6,0.25
60611,F3 Na1 V1,61.16,1,130.93,293.0,0.101325,3.55,1969,3,1.0
60614,F2 V1,74.81,2,88.94,293.0,0.101325,3.95,1969,2,1.0
424330,H2 Ba1 Ni3 O10 V2,417.43,2,577.356,293.0,0.101325,4.59,2012,5,2.0
60621,F3 K2 O2 V1,476.29,4,218.138,293.0,0.101325,3.04,1986,4,1.0
645398,Nb1 Se2 V0.5,271.32,4,276.3,293.0,0.101325,6.76,1973,3,0.5
645399,Nb2 Se4 V0.5,130.57,1,527.13,293.0,0.101325,6.7,1970,3,0.5
87066,Ba2 Cu1 Hg0.773 O4.57 V0.227,141.37,1,577.9649,293.0,0.101325,6.79,1998,5,0.227
87067,Ba2 Cu1 Hg0.76 O4.64 V0.24,140.99,1,577.1394,293.0,0.101325,6.8,1998,5,0.24
645400,Nb3 Se6 V1,392.87,2,803.43,293.0,0.101325,6.79,1970,3,1.0
170136,Cu1 Mn1 O4 V1,326.69,4,233.426,293.0,0.101325,4.75,2005,4,1.0
60642,N1 V3 Zn2,288.28,4,297.567,293.0,0.101325,6.86,1964,3,3.0
141315,Li1 Mg0.5 O3.988 V1 Zn0.5,570.51,8,166.523,298.0,0.101325,3.88,2020,5,1.0
60643,Ga2 N1 V3,290.12,4,306.267,293.0,0.101325,7.01,1964,3,3.0
141314,Li1 Mg0.75 O3.988 V1 Zn0.25,569.58,8,156.25799999999998,298.0,0.101325,3.64,2020,5,1.0
141313,Li1 Mg1 O3.988 V1,567.54,8,145.993,298.0,0.101325,3.42,2020,4,1.0
141319,F1.1 Fe0.1 Na3 O9.9 P2 V1.9,861.9,4,412.5711,3.0,0.101325,3.18,2020,6,1.9
141318,Li0.99 O3.98 V1 Zn1,572.82,8,186.8556,298.0,0.101325,4.33,2020,4,1.0
141317,Li1 Mg0.1 O3.976 V1 Zn0.9,572.32,8,182.755,298.0,0.101325,4.24,2020,5,1.0
141316,Li1 Mg0.25 O3.98 V1 Zn0.75,571.56,8,176.66,298.0,0.101325,4.11,2020,5,1.0
487,Cs2 Fe1 O16 V6,711.16,2,883.294,298.0,0.101325,4.12,2019,4,6.0
141338,F1.1 Fe0.1 Na3 O9.9 P2 V1.9,866.0,4,412.5711,295.0,0.101325,3.16,2020,6,1.9
141329,Al1.19 Sn1.81 V2,704.62,8,348.8151,296.0,0.101325,6.58,2020,3,2.0
141339,F1.2 Fe0.2 Na3 O9.8 P2 V1.8,862.45,4,413.3622,3.0,0.101325,3.18,2020,6,1.8
16572,S4 Tl3 V1,423.56,2,792.306,293.0,0.101325,6.21,1964,3,1.0
141342,F1.3 Fe0.3 Na3 O9.7 P2 V1.7,866.66,4,414.1533,295.0,0.101325,3.17,2020,6,1.7
57053,C1 Nb2 S2 V0.6,242.06,3,292.52299999999997,293.0,0.101325,6.02,1992,4,0.6
141341,F1.3 Fe0.3 Na3 O9.7 P2 V1.7,863.79,4,414.1533,3.0,0.101325,3.18,2020,6,1.7
197501,Ti0.89 V0.11,51.26,3,48.2344,293.0,0.101325,4.69,1981,2,0.11
141340,F1.2 Fe0.2 Na3 O9.8 P2 V1.8,866.77,4,413.3622,295.0,0.101325,3.17,2020,6,1.8
75081,B1 Ni2 O5 V1,335.64,4,259.166,293.0,0.101325,5.13,1994,4,1.0
645462,Nb0.5 Si2 V0.5,123.97,3,128.097,293.0,0.101325,5.15,1955,3,0.5
645463,Nb2.5 Si3 V2.5,232.15,2,443.88300000000004,293.0,0.101325,6.35,1955,3,2.5
645460,Nb4 Si5 V2,645.69,4,613.95,293.0,0.101325,6.32,1977,3,2.0
645461,Nb1 Si1 V1,195.82,4,171.93599999999998,293.0,0.101325,5.83,1978,3,1.0
197503,Al1 Fe2 V1,191.3,4,189.62,293.0,0.101325,6.58,1983,3,1.0
645465,Nb1.8 Si1 V1.2,493.02,8,256.452,293.0,0.101325,6.91,1956,3,1.2
57091,Ge1 Nb1.5 V1.5,123.28,2,288.365,293.0,0.101325,7.77,1982,3,1.5
259796,La1 O4 V1,364.12,4,253.84599999999998,293.0,0.101325,4.63,2015,3,1.0
629106,Cu3 Se4 Ta0.5 V0.5,176.84,1,622.435,293.0,0.101325,5.84,1980,4,0.5
160780,Fe1 Li0.97 O4 P1 V0.03,291.47,4,159.075,293.0,0.101325,3.63,2007,5,0.03
259795,La1 O4 V1,333.59,4,253.84599999999998,293.0,0.101325,5.05,2015,3,1.0
61630,O0.9 V1,68.92,4,65.3391,293.0,0.101325,6.3,1967,2,1.0
61631,O1.15 V1,70.96,4,69.3389,293.0,0.101325,6.49,1967,2,1.0
57120,Ge0.09 V1.91 Zr1,414.16,8,195.0485,293.0,0.101325,6.26,1988,3,1.91
57121,Ge1 V2.88 Zr0.12,109.7,2,230.2436,293.0,0.101325,6.97,1988,3,2.88
629116,Cu3 Se2 Te2 V1,185.29,1,654.71,293.0,0.101325,5.87,1977,4,1.0
629117,Cu3 Se0.8 Te3.2 V1,197.04,1,713.078,293.0,0.101325,6.01,1977,4,1.0
87171,Co1.71 Si1.29 V2,596.32,10,238.8812,293.0,0.101325,6.65,1970,3,2.0
16689,Li1 O8 V3,275.4,2,287.751,293.0,0.101325,3.47,1957,3,3.0
428791,H5 Cu6.5 F2 O13 V2,575.63,2,765.982,293.0,0.101325,4.42,2015,5,2.0
79139,H8 Ca1.44 Fe0.4 O24 V7.6,454.38,1,859.2392,293.0,0.101325,3.14,1994,5,7.6
280024,K1 Na1 O6 V2,602.61,4,259.964,296.0,0.101325,2.87,1999,4,2.0
629147,Cu3 Se4 V1,172.72,1,557.43,295.0,0.101325,5.36,1961,3,1.0
629148,Cu3 Se4 V1,172.81,1,557.43,293.0,0.101325,5.36,1963,3,1.0
57155,O2 V1,546.12,16,82.93799999999999,293.0,0.101325,4.03,1990,2,1.0
198588,C1.44 Cr2.1 V0.9,187.08,4,172.3418,293.0,0.101325,6.12,1982,3,0.9
280046,H7 N2 O5 P1 V1,281.57,2,196.975,293.0,0.101325,2.32,1999,5,1.0
645554,Nb1 V1,32.16,1,143.85,293.0,0.101325,7.43,1988,2,1.0
61710,Mn0.95 P1 V0.05,98.8,4,85.71,293.0,0.101325,5.76,1984,3,0.05
645556,Nb0.6 V1.5 Zr0.9,209.54,4,214.25400000000002,293.0,0.101325,6.79,1968,3,1.5
61711,Mn0.95 P1 V0.05,98.37,4,85.71,100.0,0.101325,5.79,1984,3,0.05
61712,Mn0.95 P1 V0.05,98.35,4,85.71,10.0,0.101325,5.79,1984,3,0.05
61713,Mn0.9 P1 V0.1,99.72,4,85.51,293.0,0.101325,5.7,1984,3,0.1
61714,Mn0.9 P1 V0.1,99.22,4,85.51,160.0,0.101325,5.72,1984,3,0.1
61715,Mn0.9 P1 V0.1,98.64,4,85.51,140.0,0.101325,5.76,1984,3,0.1
61716,Mn0.9 P1 V0.1,98.91,4,85.51,140.0,0.101325,5.74,1984,3,0.1
280059,Cu2 K1 Se4 V1,779.77,4,532.98,293.0,0.101325,4.54,1999,4,1.0
141475,Ba3 Mo1 Nb0.8 O8.5 V0.2,638.48,3,728.4675,293.0,0.101325,5.68,2020,5,0.2
61717,Mn0.85 P1 V0.15,100.13,4,85.31,293.0,0.101325,5.66,1984,3,0.15
280060,H4 N1 O8 V3,328.22,2,298.851,294.0,0.101325,3.02,1999,4,3.0
61718,Mn0.85 P1 V0.15,99.49,4,85.31,10.0,0.101325,5.7,1984,3,0.15
61719,Mn0.8 P1 V0.2,100.6,4,85.11,293.0,0.101325,5.62,1984,3,0.2
61720,Mn0.8 P1 V0.2,99.93,4,85.11,10.0,0.101325,5.66,1984,3,0.2
61721,Mn0.75 P1 V0.25,100.79,4,84.91,293.0,0.101325,5.6,1984,3,0.25
141478,Ba3 Mo1 Nb0.7 O8.5 V0.3,636.97,3,724.2705,293.0,0.101325,5.66,2020,5,0.3
61722,Mn0.75 P1 V0.25,100.13,4,84.91,10.0,0.101325,5.63,1984,3,0.25
141477,Ba3 Mo1 Nb0.6 O8.5 V0.4,635.77,3,720.0735,293.0,0.101325,5.64,2020,5,0.4
141476,Ba3 Mo0.94 Nb0.9 O8.51 V0.16,640.47,3,730.1245,293.0,0.101325,5.68,2020,5,0.16
57509,Al0.35 Au0.65 V3,114.9,2,290.2935,293.0,0.101325,8.39,1970,3,3.0
198589,C1 Al1 Ti1 V1,102.66,2,137.83100000000002,293.0,0.101325,4.46,1982,4,1.0
198590,C1 Al1 Cr1 V1,94.01,2,141.931,293.0,0.101325,5.01,1982,4,1.0
141492,Bi0.5 Na0.5 O3 V1,60.06,1,214.922,295.0,0.101325,5.94,2020,4,1.0
160866,Er2 O7 V2,997.72,8,548.393,293.0,0.101325,7.3,2008,3,2.0
141495,Bi0.45 La0.05 Na0.5 O3 V1,58.87,1,211.4185,295.0,0.101325,5.96,2020,5,1.0
141494,Bi0.475 La0.025 Na0.5 O3 V1,59.67,1,213.1703,295.0,0.101325,5.93,2020,5,1.0
259803,Nd1 O4 V1,347.5,4,259.176,293.0,0.101325,4.95,2016,3,1.0
259804,Ce0.5 Nd0.5 O4 V1,353.75,4,257.116,293.0,0.101325,4.83,2016,4,1.0
141499,Bi0.5 La0.05 Na0.45 O3 V1,57.94,1,220.718,295.0,0.101325,6.33,2020,5,1.0
141498,Bi0.5 La0.05 Na0.45 O3 V1,58.41,1,220.718,295.0,0.101325,6.28,2020,5,1.0
259802,Ce1 O4 V1,351.97,4,255.05599999999998,293.0,0.101325,4.81,2016,3,1.0
141497,Bi0.5 La0.03 Na0.47 O3 V1,58.82,1,218.3996,295.0,0.101325,6.17,2020,5,1.0
141496,Bi0.5 La0.025 Na0.475 O3 V1,58.62,1,217.82,295.0,0.101325,6.17,2020,5,1.0
78868,F11 Na1 V1 Zr2,429.03,2,465.37,293.0,0.101325,3.6,1996,4,1.0
160944,O7 P2 V1,517.66,4,224.873,1073.0,0.101325,2.89,2008,3,1.0
160942,O7 P2 V1,486.96,4,224.873,293.0,0.101325,3.07,2008,3,1.0
160943,O7 P2 V1,499.76,4,224.873,673.0,0.101325,2.99,2008,3,1.0
160960,Lu1 O4 V1,236.2,4,289.906,293.0,32900.0,8.15,2008,3,1.0
141582,Se2 Ti0.58 V0.6,64.42,1,216.266,293.0,0.101325,5.57,2020,3,0.6
160958,Lu1 O4 V1,307.74,4,289.906,293.0,0.101325,6.26,2008,3,1.0
160959,Lu1 O4 V1,255.99,4,289.906,293.0,12900.0,7.52,2008,3,1.0
198622,Co1 V1 Zr1,184.58,4,201.09,293.0,0.101325,7.24,1988,3,1.0
60747,As1 Ti0.1 V0.9,125.27,4,125.556,293.0,0.101325,6.66,1986,3,0.9
262336,Bi0.5 O4 V1 Y0.5,331.17,4,263.8785,293.0,0.101325,5.29,2012,4,1.0
60748,As1 Ti0.2 V0.8,126.52,4,125.25200000000001,293.0,0.101325,6.58,1986,3,0.8
262337,Bi0.5 Eu0.5 O4 V1,338.09,4,295.406,293.0,0.101325,5.8,2012,4,1.0
60749,As1 Ti0.43 V0.57,132.46,4,124.5528,293.0,0.101325,6.25,1986,3,0.57
262338,Bi0.5 O4 Sm0.5 V1,340.36,4,294.601,293.0,0.101325,5.75,2012,4,1.0
60750,As1 Ti0.47 V0.53,133.86,4,124.4312,293.0,0.101325,6.17,1986,3,0.53
60751,As1 Ti0.52 V0.48,134.28,4,124.2792,293.0,0.101325,6.15,1986,3,0.48
629311,Cu1 Ta2 V3,179.95,2,578.27,293.0,0.101325,10.67,1953,3,3.0
57643,Al1 Co2 V1,199.89,4,195.78,293.0,0.101325,6.51,1981,3,1.0
257183,Bi0.3 O4 V1 Y0.7,325.09,4,239.8635,293.0,0.101325,4.9,2016,4,1.0
61232,Cl9 Cs3 V2,814.84,2,819.66,298.0,0.101325,3.34,1986,3,2.0
61234,Cl9 Cs3 V2,794.69,2,819.66,1.5,0.101325,3.43,1986,3,2.0
57832,Al1 Fe2 V1,190.61,4,189.62,293.0,0.101325,6.61,1985,3,1.0
57834,Al0.5 Fe1 V0.5,24.14,1,94.81,293.0,0.101325,6.52,1986,3,0.5
57833,Al1 Fe2 V1,191.2,4,189.62,293.0,0.101325,6.59,1983,3,1.0
252003,H3 O7 U1 V1,580.58,4,403.98699999999997,298.0,0.101325,4.62,2015,4,1.0
262339,Bi0.5 La0.5 O4 V1,354.16,4,288.881,293.0,0.101325,5.42,2012,4,1.0
73001,S8 V5,859.41,4,511.212,295.0,0.101325,3.95,1993,2,5.0
73002,S8 V5,852.61,4,511.212,100.0,0.101325,3.98,1993,2,5.0
629351,Cu3 Te4 V1,201.18,1,751.99,295.0,0.101325,6.21,1961,3,1.0
106099,Sn1 V3,127.9,2,271.51,293.0,0.101325,7.05,1971,2,3.0
199210,Ni1.2 Si0.8 V1,143.4,4,143.8608,293.0,0.101325,6.66,1962,3,1.0
199211,Co1.1 Si0.9 V1,143.4,4,141.0404,293.0,0.101325,6.53,1962,3,1.0
107772,Al0.33 Cr0.6 V0.07,25.41,2,43.6692,293.0,0.101325,5.71,1964,3,0.07
184398,O4 P1 V1,255.51,4,145.906,293.0,0.101325,3.79,2012,3,1.0
61351,Cl2 N3 S2 V1,306.1,2,227.989,295.0,0.101325,2.47,1986,4,1.0
61357,Nb1.76 O6 V0.24 Zn1,403.74,4,337.1112,293.0,0.101325,5.55,1986,4,0.24
61358,O6 Ta1.44 V0.56 Zn1,204.07,2,450.4584,293.0,0.101325,7.33,1986,4,0.56
141689,H1 Co1 O5 Sr1 V1,427.29,4,278.493,293.0,0.101325,4.33,2020,5,1.0
184430,Cr0.5 Fe0.167 O4 Sb0.667 V0.667,63.61,1,214.5072,293.0,0.101325,5.6,2012,5,0.667
184431,Cr0.6 Fe0.067 O4 Sb0.667 V0.667,63.42,1,214.1222,293.0,0.101325,5.61,2012,5,0.667
230861,Ce1 O3 V1,239.25,4,239.05700000000002,293.0,0.101325,6.64,2019,3,1.0
107813,Al0.25 Fe0.25 V0.5,26.2,2,46.1775,293.0,0.101325,5.85,1986,3,0.5
184428,Cr0.167 Fe0.5 O4 Sb0.667 V0.667,64.32,1,215.7892,293.0,0.101325,5.57,2012,5,0.667
184429,Cr0.333 Fe0.333 O4 Sb0.667 V0.667,64.03,1,215.0943,293.0,0.101325,5.58,2012,5,0.667
106484,Co4 Mn1 Si2 V1,178.45,2,397.772,293.0,0.101325,7.4,1994,4,1.0
184426,Fe0.667 O4 Sb0.667 V0.667,64.71,1,216.4322,293.0,0.101325,5.55,2012,4,0.667
184427,Cr0.033 Fe0.634 O4 Sb0.667 V0.667,64.55,1,216.3051,293.0,0.101325,5.56,2012,5,0.667
78073,O4 Sc1 V1,282.03,4,159.89600000000002,293.0,0.101325,3.77,1994,3,1.0
78074,O4 V1 Y1,318.68,4,203.84099999999998,293.0,0.101325,4.25,1994,3,1.0
57864,Al0.5 Ga0.5 V3,112.61,2,201.17,293.0,0.101325,5.93,1969,3,3.0
78075,Ce1 O4 V1,355.83,4,255.05599999999998,293.0,0.101325,4.76,1994,3,1.0
78076,O4 Pr1 V1,350.5,4,255.84599999999998,293.0,0.101325,4.85,1994,3,1.0
78077,Nd1 O4 V1,345.85,4,259.176,293.0,0.101325,4.98,1994,3,1.0
57865,Al0.1 Ga0.9 V3,111.22,2,218.266,293.0,0.101325,6.52,1972,3,3.0
184432,Cr0.667 O4 Sb0.667 V0.667,63.3,1,213.8642,293.0,0.101325,5.61,2012,4,0.667
78079,Ho1 O4 V1,319.06,4,279.866,293.0,0.101325,5.83,1994,3,1.0
78080,Er1 O4 V1,315.83,4,282.19599999999997,293.0,0.101325,5.93,1994,3,1.0
195787,K1 O8 Ta1 V2,709.49,4,449.92199999999997,298.0,0.101325,4.21,2015,4,2.0
78082,O4 V1 Yb1,309.86,4,287.976,293.0,0.101325,6.17,1994,3,1.0
78083,Lu1 O4 V1,307.72,4,289.906,293.0,0.101325,6.26,1994,3,1.0
59109,O9 V2 Zn4,730.47,4,507.351,293.0,0.101325,4.61,1986,3,2.0
197519,D4 Hf1 V2,230.6,4,288.434,77.0,0.101325,8.31,1980,3,2.0
195786,K1 Nb1 O8 V2,710.78,4,361.88199999999995,298.0,0.101325,3.38,2015,4,2.0
106504,Co9.16 V2.84 Y1,328.04,2,773.3734,15.0,0.101325,7.83,1993,3,2.84
